Latitud,Longitud,Título
-13.552222,-74.626944,Paras
-13.56806,-74.61611,Espite
-13.6111,-74.5319,Vilcanchos
-13.60839726,-74.47446089,Cocas
-13.605958,-74.138247,Putica
-13.65776794,-74.1038567,Huancarucma
-13.604697,-74.236195,Pomabamba
-13.170466,-74.230946,Santa Ana
-13.158036,-74.221471,Santa Maria Magdalena
-13.273063,-74.206152,Chiara
-13.17306633,-74.17227885,Neque
-12.938733,-74.247508,Huanta
-13.012164,-74.174189,Huamangilla
-12.89976196,-74.27494866,Luricocha
-13.051066,-74.139203,Quinua
-13.194545,-74.111014,Tambillo
-12.946851,-74.018628,Tambo
-13.132208,-74.333458,Ticllas
-13.217395,-74.043893,Acocro
-12.91560938,-74.23241913,Ccanis
-13.1714,-73.9069,Chilcas
-13.01279497,-74.24470463,Cihua
-13.17090093,-74.03842349,Huaychao
-12.82597452,-74.24469509,Huaylluay
-12.983333,-74.2,Macachacra
-13.16379243,-74.17400771,Nequehuayocondor
-12.9147787,-74.00446798,Osno
-13.057156,-74.215545,Pacayasa
-13.207667,-74.407864,Paccha
-13.2634619,-74.35082362,Picha
-13.012975,-73.98048,San Miguel
-13.08752444,-74.39529132,San Pedro de la Sal
-13.06717692,-74.30498764,Santiago
-12.76609268,-74.2528766,Secce
-13.214965,-74.289511,Socos
-13.242036,-74.35435,Vinchos
-12.9798413,-74.28154056,Viru Viru
-14.62042,-74.232566,Lucanas
-14.28060695,-73.97653767,Aucara
-14.290698,-73.966841,Cabana
-13.743614,-73.788526,Carhuanca
-14.94853,-74.42128,Saisa
-14.368173,-73.871469,Chipao
-14.173101,-73.885275,Huacaña
-14.28793279,-74.8424099,Laramate
-14.489243,-74.686228,Otoca
-15.062627,-73.95137,Sancos
-14.03847,-73.642116,Paico
-14.693889,-74.124167,Puquio
-14.01419358,-73.84166111,Querobamba
-14.114622,-73.604354,Soras
-14.74418117,-74.21991935,San Cristobal
-14.62179,-74.24715,Visca
-14.653645,-74.192955,Acola
-14.659939,-74.202116,Utec
-14.48059535,-74.63341753,Uruiza
-14.412118,-74.650445,Palco
-14.54254291,-74.80643186,Concepcion
-14.399637,-74.821901,Ocoña
-14.24487014,-74.92164294,Llauta
-14.218793,-74.927123,Carhuacucho
-14.13066899,-74.94298957,Huac-Huas
-14.656969,-74.695564,Uchuymarca
-14.861316,-74.529471,Uchuytambo
-14.835357,-74.696885,Huallhua
-14.728335,-74.670083,Tamboquemado
-14.978142,-74.523771,Santa Lucia
-14.711946,-74.090016,San Andres
-14.7246856,-74.08809969,Chilques
-14.73280882,-74.10838006,Santa Cruz
-14.652382,-74.198577,San Juan
-14.76671301,-74.1040939,San Pedro
-14.74957776,-74.11337066,Santa Ana
-14.980233,-73.837802,Chaviña
-15.07817819,-73.89308893,Para
-15.33198006,-74.34886089,Concepcion de Caja
-14.675933,-74.088789,Sondondo
-14.387566,-73.961796,Andamarca
-14.232133,-73.951298,Huaycahuacho
-14.250591,-73.955463,Ishua
-14.1833,-73.9833,Chacralla
-14.233333,-74.183333,Pampamarca
-14.16701682,-73.57274773,Larcay
-14.15020874,-73.90038542,Coschama
-14.110438,-73.872035,Morcolla
-14.0767,-73.8647,Tintay
-14.045,-73.639,Santiago de Paucaray
-14.0808,-73.635,Matara
-13.97926965,-73.82174635,Poma
-13.9697098,-73.73489317,San Salvador de Quije
-13.88365791,-73.72549095,Chilcayoc
-13.80906795,-73.75798909,Belen
-13.84805183,-73.75363652,Chalcos
-14.26829221,-73.94724852,Villa Ccecca
-14.33333,-73.95,Mayobamba
-15.01692,-73.780496,Coracora
-15.2406,-73.0711,Charcana
-15.094547,-73.746315,Chumpi
-15.163275,-73.293029,Colta
-15.276309,-73.203315,Corculla
-15.12895383,-72.81094377,Huaynacotas
-15.184922,-73.348466,Lampa
-15.18834,-73.185188,Oyolo
-14.9750687,-73.35875426,Paca Pausa
-15.129136,-72.904147,Pampamarca
-15.2191091,-73.46548704,Pararca
-15.279735,-73.344287,Pausa
-15.21426708,-73.83925896,Pullo
-15.320425,-73.220733,Sayla
-15.12574902,-73.77029564,Acostambo
-15.405646,-73.964529,Chaipi
-15.244854,-73.453066,Quilcata
-15.3296657,-73.34026442,Casiri
-15.076033,-73.330621,Huataca
-14.989609,-73.350975,Cascara
-14.996851,-73.351105,Rivacayco
-14.921201,-73.375111,Ampi
-14.95007905,-73.36720868,Pacapausa
-14.90849484,-73.40325438,Opahuacho
-15.056698,-73.322838,Alpabamba
-15.221386,-73.005347,Andamarca
-15.1883,-72.9639,Huarhua
-15.18379534,-72.90713363,Mungui
-15.175,-72.8503,Taurisma
-12.842871,-74.570414,Acobamba
-12.643102,-74.862331,Acoria
-12.519961,-75.00687,Conaica
-13.014342,-74.444593,Julcamarca
-12.989658,-74.720489,Lircay
-12.91124918,-74.46637952,Caja Espirituo
-12.86109015,-74.53363506,Todos Santos
-12.69282604,-74.62362402,Andabamba
-12.729433,-74.666905,Paucara
-12.565336,-74.948642,Huando
-12.656898,-74.980268,Palca
-12.648,-74.734,Añancusi
-12.648,-74.724,Pallala
-12.522585,-74.830409,Chupaca
-12.49989406,-74.99968023,Izcuchaca
-12.433643,-75.039325,Cuenca
-12.423026,-75.154123,Moya
-12.4833,-75.183671,Vilca
-12.665127,-75.323853,Acobambilla
-12.94589422,-74.7058066,Huayllay Grande
-12.94286909,-74.70026558,Ucchuhuaylluay
-12.868546,-74.622874,Callanmarca
-12.918616,-74.610234,Huanca-Huanca
-13.031715,-74.947153,Huachocollpa
-12.91577964,-74.69357546,Anchonga
-12.95722469,-74.49074883,Congalla
-13.1125,-74.42,Pata
-13.0736,-74.4119,Antaparco
-13.277778,-75.316111,Castrovirreyna
-13.126041,-75.542196,Arma
-13.037359,-75.608822,Chupamarca
-14.04,-75.1853,Cordova
-13.219392,-75.53371,Huachos
-13.604762,-75.353106,Huaytara
-13.330329,-74.976819,Pilpichaca
-12.930823,-75.780389,Viñac
-13.366824,-75.339324,Sinto
-13.498705,-75.23533,Sacsaquero
-13.2825056,-75.28877852,Huacahuaca
-13.2775056,-75.28377852,Huallanto
-13.2725056,-75.27877852,Huallanga
-13.29915244,-74.90995893,Cargonacho
-13.071661,-75.139897,Santa Ana
-13.28582432,-74.93303657,Acostambo
-13.215088,-74.759796,Lllillinta
-13.283471,-75.133052,Incahuasi
-13.53733022,-74.86093577,Viscapalca
-13.33555,-74.59297,Tunsulla
-14.001,-75.0422,Ocobamba
-13.99156619,-75.03867837,Ayamarca
-14.00997435,-75.02392201,Ocoyo
-14.0608,-75.0186,Lamari
-14.005449,-74.95712,Pacomarca
-13.979297,-74.976411,Querco
-13.9486,-75.0347,Laramarca
-14.05611,-74.97639,Santiago de Quirehuara
-13.720959,-75.425198,Tambillo
-13.702948,-75.351405,Ayavi
-13.509833,-75.078596,Tambo
-13.7389,-75.2419,Santo Domingo de Capillas
-13.795156,-75.247883,Sangayayco
-13.927715,-75.341331,Andaymarca
-13.8258,-75.2572,Santiago de Chocorvos
-13.2167,-75.3667,Chiris
-13.27677044,-75.37191903,Cocas
-13.31285597,-75.52999176,Pauranga
-13.21747,-75.623306,Cacrillo
-13.210952,-75.786663,San Juan de Yanac
-13.074659,-75.646266,Tantara
-13.048334,-75.647714,San Pedro de Huacarpana
-13.078057,-75.91337,Chavin
-13.00391944,-75.62964765,Huanca
-12.99891944,-75.62464765,Huanupisa
-12.899232,-75.831243,Huangascar
-12.8331,-75.7522,Tana
-12.8114,-75.765,Ongos
-12.812931,-75.783101,Cacra
-12.781877,-74.98453,Ascension
-12.794016,-74.943849,Huaylacucho
-12.80111808,-74.99468349,Saccsamarca
-12.78815347,-74.97619376,San Sebastian
-12.781121,-74.971009,San Cristobal
-12.78869177,-74.97577081,San Francisco
-12.785759,-74.96863,Santa Ana
-12.81076247,-74.97436127,Santa Barbara
-12.39894,-74.865868,Pampas
-12.409869,-74.679933,Colcabamba
-12.278867,-74.938033,Huaribamba
-12.805384,-74.389829,San Miguel de Mayoc
-12.55859535,-74.53751713,Paucarbamba
-12.3610191,-75.05678027,Acostambo
-12.35345784,-74.69314732,Anchac
-12.653748,-74.594333,Anco
-12.698871,-74.569258,Ayari
-12.25809781,-74.91508841,Ayaycocha
-12.7412517,-74.38628732,Churcampa
-12.522307,-74.671529,Cosme
-12.573287,-74.658601,Cotay
-12.049734,-74.594832,Huachocolpa
-12.40628346,-74.88962832,Huallua
-12.5880633,-74.53514171,Hunchos
-12.25816,-75.012269,Ila
-12.741122,-74.440899,Locroja
-12.336519,-74.724444,Ocoro
-12.664089,-74.466937,Paucarbambilla
-12.26445348,-74.90657244,Picchos
-12.094498,-74.863881,San Marcos de Rocchac
-12.20159,-74.781268,Salcabamba
-12.11651,-74.630284,Surcubamba
-12.33976028,-74.79425875,Tocllacuri
-12.299614,-75.002286,Tongos
-12.57948785,-74.5510747,Tucuma
-13.07412,-76.369591,Cañete
-12.5211,-76.7372,Chilca
-13.418049,-76.132217,Chincha Alta
-13.45889,-76.161657,Chincha Baja
-12.727298,-76.460359,Coayllo
-12.962489,-76.14182,Lunahuana
-12.866364,-76.054112,Pacaran
-12.5261,-76.5428,Calango
-12.6581,-76.6308,Mala
-12.3833,-76.3833,Tangui
-12.859669,-76.023234,Zuñiga
-11.468588,-76.62114,Canta
-11.621405,-76.670483,Arahuay
-11.56064182,-76.65805296,Biscas
-11.55272698,-76.68196342,San Lorenzo
-11.5667083,-76.65647696,Pampacocha
-11.58347525,-76.66970293,Anaica
-11.57895114,-76.74013184,Yazu
-11.61903642,-76.64641324,Mayo
-11.65484969,-76.74250504,Quizu
-11.668123,-76.78896,Quives
-11.695209,-76.84635,Yanga
-11.236639,-76.654632,Atabillos Altos
-11.2511,-76.6736,Pasac
-11.2572,-76.6889,Chisque
-11.2733,-76.7017,Huaroquin
-11.28212,-76.731079,Cormo
-11.2344,-76.6556,Pirca
-11.215248,-76.586768,Baños
-11.20489048,-76.52263971,Alpamarca
-11.3536,-76.8236,San Agustin de Huayapampa
-11.3494,-76.8072,Pallac
-11.3730943,-76.78105366,Chaupis
-11.3764,-76.7606,San Agustin de Pariac
-11.29,-76.7608,Huascoy
-11.284814,-76.77533,San Juan
-11.3136,-76.7769,Pampas
-11.4992,-76.7489,Huamantanga
-11.544785,-76.794379,Puruchuco
-11.4725,-76.7806,Quipan
-11.4389,-76.7892,Marco
-11.4075,-76.82,Sumbilca
-11.4686,-76.8858,Ama
-11.3936,-76.7808,Huandaro
-11.4047,-76.7453,Rauma
-11.2378,-76.8397,Lampian
-11.2078,-76.7742,Coto
-11.1919,-76.7803,Carac
-10.9832,-76.3,San Pedro de Pari
-11.1537258,-76.35583323,Uchayucarpa
-11.002455,-76.363824,Huayllay
-10.98948,-76.430184,Huaychao
-11.1861,-76.6475,Pacaraos
-11.141372,-76.623083,Vichaycocha
-11.194758,-76.634048,Santa Cruz de Andamarca
-11.183959,-76.63811,Santa Catalina
-11.201978,-76.645334,Chauca
-11.2033,-76.6575,Ravira
-11.00723256,-76.31261114,Chupas
-11.02879784,-76.30205115,Culli
-11.204377,-76.671277,Viscas
-11.411802,-76.209088,Pomacocha
-11.4889,-76.6619,San Buenaventura
-11.505468,-76.675322,San Jose
-11.4522,-76.6253,San Miguel
-11.4186,-76.6019,Huacos
-11.4058,-76.5769,Huaros
-11.3167,-76.55,Culluay
-11.522078,-76.64704,Carhua
-11.45465874,-76.5983504,Chasqui
-11.452769,-76.619181,Obragillo
-11.4928,-76.6289,Pariamarca
-11.2033,-76.286,Santa Barbara de Carhuacayan
-11.3439,-76.406119,Yantac
-11.563117,-77.271338,Chancay
-11.559469,-77.179505,Aucallama
-10.754279,-77.760997,Barranca
-11.108484,-77.610393,Huacho
-11.067749,-77.603286,Huaura
-11.1892,-76.9514,Iguari
-10.915931,-76.85174,Maray
-10.9572,-76.9322,Paccho
-11.134919,-77.192221,Sayan
-11.495,-77.2078,Huaral
-11.024418,-77.605882,Mazo
-11.023323,-77.644211,Vegueta
-10.795958,-77.716523,Supe
-11.15084406,-77.17202682,Tapaya
-10.94466063,-76.83473509,Yuraycoco
-10.927076,-76.741637,Picoy
-10.96466,-76.720179,Parquin
-10.94896433,-76.74547838,Jujul
-10.940686,-76.81205,San Agustin de Canin
-10.959604,-76.772,Moyobamba
-10.8956014,-76.85979238,Puñon
-10.88738,-76.873559,Turpay
-10.880437,-76.894142,Tongos
-10.926667,-76.780278,Chiuchin
-10.88910408,-76.97329862,Ayaranga
-10.9670213,-76.94799117,Huacar
-10.98705323,-76.96440632,Muzga
-11.00270696,-76.98505691,Yacsanga
-11.0497,-76.9597,Apache
-11.059779,-76.929595,Santa Cruz
-11.132592,-77.03638,Huanangui
-10.95083157,-76.9465541,Anquimarca
-11.114591,-76.930894,Yancao
-11.20067185,-76.96463487,Otequet
-11.1983,-76.8972,Huachinga
-11.287844,-76.934906,Yunguy
-11.142403,-77.066013,Acotama
-11.169729,-76.994237,Huaycho
-12.138439,-76.232114,Huarochiri
-11.656103,-76.515977,Carampoma
-11.7586,-76.5956,Casta
-12.132942,-76.435221,Chorillos
-11.844881,-76.386491,Matucana
-12.21873,-76.514175,Olleros
-12.017074,-76.391329,San Damian
-12.145141,-76.212571,San Lorenzo de Quinti
-11.7594,-76.3006,San Mateo
-11.901325,-76.664539,Santa Eulalia
-11.667787,-76.087049,Yauli
-12.274341,-76.416929,Calahuaya
-11.7299732,-75.94768076,Callapampa
-12.03911,-76.11999,Carhuapampa
-11.7331,-75.7557,Chacapalpa
-11.70587417,-76.26758418,Chicla
-12.283063,-76.427228,Chatacancha
-11.81165,-76.55606,Chauca
-12.034431,-76.710839,Chontay
-12.091255,-76.5055,Cochahuayco
-11.696029,-76.68133,Collata
-12.080276,-76.509553,Antioquia
-12.130592,-76.216299,San Pedro
-11.656019,-76.503961,Huanza
-11.6895161,-76.01441837,Huaricucchis
-11.72204,-75.904004,Huayhuay
-11.71342655,-76.54872321,Huchupampa
-11.68115321,-76.52277117,Iris
-11.73937,-76.70447,Jicamarca
-12.096962,-76.388636,Lahaytambo
-12.125222,-76.420576,Langa
-11.6647,-76.5394,Laraos
-11.92186301,-76.66728809,Ricardo Palma
-12.2238,-76.44302,Matara
-11.847569,-76.562572,Otao
-11.6186,-76.0194,Pachachaca
-11.73557819,-76.27040028,Pomacancha
-11.735277,-76.13337,Pomacocha
-11.59308772,-76.08305698,Pucara
-11.81637782,-76.62646105,Punan
-11.9408987,-76.70773893,Santa Ines
-12.026939,-76.631237,Sisicaya
-12.03201759,-76.40914903,Soquiarcancha
-12.047001,-76.37414,Sunicancha
-11.8847,-76.4397,Surco
-12.113432,-76.182225,Tantaranche
-11.9844,-76.5258,Tuna
-12,-76.4747,Tupicocha
-11.806404,-76.324907,Viso
-14.063881,-75.729118,Ica
-13.65,-75.7333,Chunchanga
-13.723527,-75.889463,Humay
-14.012067,-75.736502,San Juan de Ica
-14.6453,-75.0583,Ingenio
-14.070579,-75.725618,Luren
-14.827815,-74.936605,Nasca
-14.533698,-75.185179,Palpa
-13.84119742,-76.24301737,Pisco
-14.063881,-75.729118,Yanaconas
-14.1106,-75.2886,Curis
-13.457713,-76.11566,Magdalena
-13.932068,-75.669128,Los Molinos
-14.048489,-75.273702,San Jose
-13.991134,-75.355069,Tingo
-14.0931,-75.1719,Tibillo
-12.056331,-77.127391,Bellavista
-11.851222,-77.032252,Carabayllo
-12.028351,-76.926359,Ate
-12.00196478,-77.00858303,Lurigancho
-12.243853,-76.87402,Lurin
-12.08091783,-77.0579232,Magdalena
-12.13107246,-76.98739413,Surco
-12.185581,-77.007453,Chorillos
-12.01807848,-76.94767958,Huachipa
-11.773644,-77.173576,Ancon
-12.12389699,-77.02562504,Miraflores
-12.230012,-76.858459,Pachacamac
-12.083789,-76.926728,Rinconada
-8.986861,-78.614137,Santa
-9.47472,-78.3017,Casma la Alta
-10.0681,-78.1522,Huarmey
-9.512556,-77.995741,Yautan
-9.138961,-78.182788,Moro
-9.1725,-78.3589,Nepeña
-10.69603,-77.77886,Pativilca
-9.074806,-78.593552,Chimbote
-9.01333,-78.1375,Jimbe
-9.07361,-77.9814,Pamparomas
-9.26524,-78.425238,Huambacho
-9.475942,-78.30928,Casma la Baja
-9.515597,-78.027668,Quisquis
-9.32917,-78.0414,Quillo
-9.968845331,-77.85795577,Huamba
-9.850459,-78.013532,Cusmo
-10.48836,-77.74957,Huaricanga
-10.533657,-77.720664,Julquilla
-8.89247,-78.269273,Lacramarca
-8.68333,-78.15,Taquilpon
-12.459887,-75.918007,Yauyos
-12.382718,-76.13806,Ayaviri
-12.294364,-76.138741,Huañec
-12.3476,-75.786258,Laraos
-12.514891,-76.289153,Omas
-12.6328,-75.8906,Colonia
-12.617222,-76.162027,Tauripampa
-12.28084,-75.786491,Alis
-12.591653,-76.036945,Ayauca
-12.881592,-75.808035,Apuri
-12.467671,-75.867322,Aquicha
-12.586188,-76.031088,Aucampi
-12.582335,-75.95691,Auco
-12.7186,-75.9136,Cachuy
-12.707748,-75.970046,Capillucas
-12.344718,-75.870476,Carania
-12.9142,-75.8631,Chocos
-12.5631,-75.9081,Cusi
-13.120315,-75.685877,Huamatambo
-13.202972,-75.634325,Huanac
-12.360585,-76.16754,Huampara
-12.20342,-75.799248,Huancaya
-12.455979,-75.812412,Huantan
-12.27123443,-75.82529919,Huaquis
-12.308054,-76.142914,Quinches
-12.772295,-76.05173,Picamaran
-12.454303,-76.22676,San Pedro de Pilas
-12.31375051,-75.83213351,Pinos
-12.65424825,-76.15478529,Pocoto
-12.572094,-76.17496,Porococha
-12.6681,-75.9494,Putinsa
-12.36264,-76.226857,Quinocay
-12.503265,-75.886055,Quisque
-12.7833,-76.2,Santa Cruz del Valle
-12.44412,-76.221996,Tamara
-12.741196,-75.809044,Tupe
-12.327592,-76.27784,Viscas
-12.224224,-75.80834,Vitis
-10.472958,-76.992109,Cajatambo
-10.643125,-77.542004,Cochas
-10.15685492,-77.43940622,Cajacay
-10.403753,-77.396625,Ocros
-10.457316,-77.326371,Acas
-10.755534,-77.266691,Ambar
-10.3690998,-77.10239181,Manas
-10.150459,-77.156093,Chiquian
-10.862554,-77.128537,Cochamarca
-10.25577848,-77.19450379,Ticllos
-10.621401,-77.042014,Gorgor
-10.793012,-76.90865,Andajes
-10.811619,-76.875865,Churin
-10.187436,-77.555551,Chaucayan
-10.294899,-77.54235,Colquioc
-10.427276,-77.491677,Choque
-10.372082,-77.486465,Copa_Ocros
-10.198678,-77.48312968,Yamor
-10.337244,-77.441543,Congas
-10.245003,-77.434719,Huayllacayan
-10.438202,-77.365984,Chilcas
-10.53069598,-77.42339964,Huanchay
-10.872974,-77.28078,Aynaca
-10.814822,-77.275019,Huaca
-10.35534691,-77.19826642,Cajamarquilla
-10.490925,-77.252568,Pimachi
-10.363574,-77.230397,Llaclla
-10.386966,-77.219401,Rajan
-10.285574,-77.197822,Corpanqui
-10.870955,-77.181548,Calpa
-10.34074271,-77.16915213,Canis
-10.434268,-77.170879,Chamas
-11.091682,-77.166694,Quintay
-10.33697586,-77.12176894,Gorgorillo
-10.540885,-77.163272,Chingos
-10.841342,-77.151426,Mani
-10.302016,-77.14841,Pacllon
-10.123957,-77.146382,Huasta
-10.074927,-77.144718,Aquia
-10.38690981,-77.07957569,Copa_Mangas
-10.42418204,-77.09169,Puquian
-10.489839,-77.102585,Utcas
-10.50498192,-77.09507204,Palpas_Gorgor
-10.83770432,-77.01324625,Naban
-10.80717173,-76.97868651,Caujal
-10.86871,-76.973884,Lancha
-10.796587,-76.914403,Chimba
-10.865167,-76.865372,Huachon
-10.730763,-76.834798,Nava
-10.793035,-76.833852,Palpas_Churin
-10.681019,-76.82232,Tinta
-10.840733,-76.815903,Curay
-10.781901,-76.813051,Pachangara
-10.894302,-76.801286,Acain
-10.668756,-76.772051,Oyon
-10.873012,-76.706274,Rapaz
-10.46702562,-77.05728996,Astobambas
-10.58977888,-77.07194431,Cajamarquilla de Gorgor
-10.43675261,-76.87268511,Caras
-10.4667,-77.2333,Carhuapampa
-10.74584146,-76.8867208,Conchao
-10.5464395,-77.10991111,Huncapon
-10.43424478,-77.31573136,Machaca
-10.81221903,-76.81342401,Malay
-10.238108,-77.1576,Matara
-10.3833,-77.15,Nanis
-10.21656454,-77.49183481,Raclla
-10.23828677,-77.21126362,Roca
-10.855556,-76.8,Taucur
-10.79103243,-77.09419101,Yarocaba
-9.34821,-77.170894,Huari del Rey
-8.514374,-78.041982,Llapo
-8.47047,-78.037519,Tauca
-8.393871,-78.007999,Cabana
-8.253174,-77.998972,Pallasca
-8.569789,-77.897601,Corongo
-8.556159,-77.628582,Sihuas
-8.8209,-77.46037,Pomabamba
-9.161921,-77.366232,Chacas
-8.865468,-77.357749,Piscobamba
-9.094514,-77.329146,San Luis
-9.59279,-77.176856,Chavin de Huantar
-9.523037,-77.156697,San Marcos
-9.101284,-77.016762,Llamellin
-9.188861,-76.928872,Uco
-8.489792,-78.09349,Ancos
-8.331156,-77.974225,Huandoval
-8.615674,-77.968896,Yupan
-8.261871,-77.89927,Lacabamba
-8.196650211,-77.89601787,Pampas
-8.268139,-77.853073,Conchucos
-9.452262431,-77.17709456,Huantar
-9.078947,-77.092538,Mirgas
-9.155063438,-76.99059379,Aczo
-9.153662,-76.89975,Paucas
-9.202826866,-76.78875635,Huacchis
-9.20364,-76.757618,Rapayan
-9.31674,-76.93953,Huacachi
-9.323194341,-77.17389965,Jauquia
-9.37779984,-77.05825471,San Cristobal
-9.411347108,-77.10358031,San Ildefonso
-9.308194341,-77.15889965,Siccican
-9.161140519,-76.79793228,Yanas
-9.520911891,-77.12736552,Yunga
-7.507048,-77.331825,Pajaten
-7.574554,-76.806315,San Buenaventura del Valle
-7.662709,-76.792101,Jesus de Monte Sion
-8.146957,-76.552984,Pisano
-8.605893,-77.148726,Huascrachuco
-9.039357834,-76.95425116,Huacaybamba
-9.550559,-76.815704,Llata
-9.387167721,-76.81289055,Singa
-9.707569804,-76.77186323,Pachas
-9.42438,-76.76957,Chavin de Pariarca
-10.076758,-76.736745,Baños
-10.078597,-76.631773,Jesus
-9.021825336,-76.98097583,Rondobamba
-9.500014,-76.884986,Puños
-9.494338728,-76.82301018,Pampas de Flores
-9.463239,-76.819105,Punchao
-9.758793107,-76.7757799,Sillapata
-9.393999,-76.718087,Tantamayo
-9.677668,-76.705135,Chusquis
-9.607299,-76.704089,Marias
-10.250346,-76.153014,Rondos
-10.02382,-76.677865,Jivia
-9.976085,-76.676899,Huarin
-9.747752809,-76.64869604,Chupan
-9.794908,-76.666129,Obas
-9.900631,-76.633663,Cosma
-9.853864,-76.63162,Cahuac
-9.859604,-76.608564,Chavinillos
-9.911471,-76.605214,Choras
-9.279656,-76.39567,Monzon
-9.417067527,-76.75752634,Hacas
-9.040586075,-76.93174734,Huarigancha
-9.4429498,-76.76875113,Jican
-8.540893,-77.183726,Llamos
-9.731429388,-76.77174299,Llanas
-8.530893,-77.173726,Quirin
-10.16072548,-76.73749628,Quispas
-9.929878,-76.243064,Huanuco
-10.161329,-76.23458,Huacar
-9.86225,-76.167591,Valle
-10.131489,-76.399261,Caulan
-10.032809,-76.282572,Cairan
-9.671373,-76.246974,Llacon
-10.035871,-76.217687,Conchamarca
-10.129554,-76.205108,Ambo
-9.858159,-76.204546,Pachabamba
-10.141487,-76.195305,Ñ‘auza
-9.8389,-76.11859,Churubamba
-9.879878,-76.293064,Cani
-9.874878,-76.288064,Pachacoto
-9.869878,-76.283064,Pumacucho
-9.529633,-77.5289,Huaraz
-8.750324,-78.107075,Macate
-8.871025,-77.892837,Huaylas
-9.04733,-77.809698,Caraz
-9.140018,-77.744643,Yungay
-10.049935,-77.654513,Pararin
-9.281667,-77.646898,Carhuaz
-9.781017,-77.609548,Aija
-9.995401,-77.587249,Cotaparaco
-10.089001,-77.474728,Marca
-9.72293,-77.455466,Recuay
-10.1148896,-77.3987748,Pampa chico
-9.559943,-77.890651,Pariacoto
-9.494873,-77.860798,Cochabamba
-8.963216,-77.841607,Sucre
-9.65545,-77.825339,Pampas Grande
-9.723467,-77.817381,Huanchay
-9.633441,-77.741398,Cajamarquilla
-9.820299,-77.719492,Coris
-9.877285,-77.707322,Huayan
-9.581413,-77.707157,Pira
-9.797984,-77.674928,Huacllan
-9.929676,-77.658113,Malvas
-9.823621,-77.648915,Succha
-9.987171,-77.646557,Cochapeti
-10.068196,-77.621616,Llacllin
-10.010909,-77.569041,Tapacocha
-9.666749,-77.465375,Olleros
-9.594795781,-77.80803896,Colcahuanca
-10.04641435,-77.68168645,Halancahuambo
-10.04141435,-77.67668645,Huallon
-10.13694658,-77.3712795,Huambo
-10.12504614,-77.44361198,Ichoca
-11.775948,-75.500207,Jauja
-12.08269891,-75.20588315,Huancayo
-11.8942,-75.386793,Sincos
-11.80853755,-75.471255,Huaripampa
-11.840732,-75.342555,Apata
-11.89170008,-75.34853999,Matahuasi
-11.718217,-75.081779,Comas
-11.9338096,-75.34173583,Mito
-12.062243,-75.287265,Chupaca
-11.948327,-75.282036,San Jeronimo
-12.013636,-75.280523,Sicaya
-12.13359,-75.269201,Chongos
-11.918552,-75.312604,Concepcion
-11.734392,-75.073555,Cochangara
-11.968044,-75.30986,Orcotuna
-11.54232,-75.520881,Ricran
-11.81789,-75.452226,Muquiyauyo
-11.82208307,-75.39101097,Huamali
-11.938235,-75.259917,Hualhas
-11.450806,-75.252966,Uchubamba
-12.31380538,-75.29241248,Colca
-12.346723,-75.181814,Carhuacallanga
-12.169125,-75.148765,Pucara
-11.983333,-74.933333,Pariahuanca
-11.73097,-74.801927,Andamarca
-11.769058,-74.795287,Acobamba
-11.98959228,-75.24316135,Cajas
-11.86347772,-75.41564535,Huancani
-12.13844968,-75.22220625,Huayocachi
-11.74711581,-75.48952135,Mojon
-11.83324916,-75.23812816,Quichuay
-9.775606,-76.086053,Acomayo
-9.550756,-76.017031,Chinchao
-9.887724,-75.981867,Panao
-9.666888,-75.96793,Pillao
-9.821318,-75.816933,Chaglla
-9.668118,-75.816933,Muña
-9.687804,-76.203133,Tambogan
-9.86851,-76.0415,Umari
-9.900355,-75.766397,Tomayrica
-11.056896,-75.327123,Quimiri
-10.455504,-76.462837,Tapuc
-10.402725,-76.424585,Chacayan
-10.260475,-76.311908,Cayna
-10.670532,-76.253517,Cerro de Pasco
-10.415771,-76.23515,Pallanchacra
-10.442887,-76.190704,Huariaca
-11.087616,-76.14785,Ondores
-10.856984,-76.112204,Ninacaca
-10.923344,-76.060812,Carhuamayo
-11.158487,-75.990537,Junin
-10.770841,-75.810701,Paucartambo
-11.352308,-75.657889,Acobamba
-10.140424,-76.624339,Cauri
-10.006289,-76.522755,Margos
-10.491702,-76.512589,Yanahuanca
-10.472129,-76.502488,Yanacocha
-10.438237,-76.496041,Pillao
-10.435783,-76.478571,Michivilca
-10.40668,-76.461815,Chaupimarca
-10.840223,-76.235893,Vico
-10.370736,-76.443736,Paucar
-10.278957,-76.443142,Llamor
-10.395459,-76.43971,Yacan
-10.248846,-76.43258,Coquin
-10.415179,-76.410362,Chango
-10.315789,-76.371244,Tangor
-10.6888513,-76.31736983,Rancas
-10.343139,-76.291894,Mosca
-10.465168,-76.265156,Tuzi
-10.240367,-76.231607,Angasmarca
-10.35857,-76.208469,Cochacalla
-10.360199,-76.169381,Chacos
-10.534227,-76.164292,Ticllacayan
-10.250346,-76.153014,Rondos
-10.474976,-76.152173,Chinchan
-10.5111453,-76.12766217,Cajamarquilla
-11.52035471,-75.90129389,Oroya
-10.704987,-75.885588,Quiparacra
-10.969641,-75.875879,Ulcumayo
-11.250029,-75.861994,San Pedro Cajas
-11.295151,-75.772109,Palcomayo
-11.008366,-75.758722,Racas
-11.338147,-75.675696,Picoy
